Open Price,High Price,Low Price,Close Price,Trade Date
306.25,306.75,299.75,,07/23/1984
350.25,350.5,345.5,,07/20/1984
355.25,355.5,352,,07/19/1984
353.5,356,346.25,,07/18/1984
358.25,362.5,353.5,,07/17/1984
352.25,357,351.5,,07/16/1984
352.25,353,350,,07/13/1984
352,352,347.75,,07/12/84
350.5,351,347.25,,07/11/84
347.25,353.25,346.75,,07/10/84
344.75,349,344.5,,07/09/84
344.5,344.75,341.75,,07/06/84
347.25,348,343.5,,07/05/84
351,351.5,347.25,,07/03/84
352.75,353,351,,07/02/84
351.75,353,351,,06/29/1984
348.25,350,347,,06/28/1984
349.5,350,347.75,,06/27/1984
353.75,353.75,349,,06/26/1984
354.75,355.5,353,,06/25/1984
351.25,355,351,,06/22/1984
352.5,353.25,350.75,,06/21/1984
351,354,350.5,,06/20/1984
350.25,354,349.5,,06/19/1984
347.5,349,346,,06/18/1984
346,347.5,345,,06/15/1984
346.75,348.75,346,,06/14/1984
345.75,347.75,344.75,,06/13/1984
347.75,348.25,344.75,,06/12/84
346,348.75,344,,06/11/84
348.75,349.75,346.5,,06/08/84
346.75,350,346,,06/07/84
346.5,347,345,,06/06/84
348,348.25,345,,06/05/84
348.5,350.25,347.5,,06/04/84
350.75,351.5,348.25,,06/01/84
353.75,354.25,349.75,,05/31/1984
352.75,354.25,351,,05/30/1984
351.5,353.75,349.25,,05/29/1984
354.25,354.75,351.25,,05/25/1984
353.75,355,349.75,,05/24/1984
353.5,354.5,352.5,,05/23/1984
354,357,352.75,,05/22/1984
357,366,355.25,,05/21/1984
351.5,356.5,351.5,,05/18/1984
351.5,353.75,350.5,,05/17/1984
348.25,352,348.25,,05/16/1984
345.5,348.5,345.5,,05/15/1984
347.75,348,344.5,,05/14/1984
351.375,351.75,348.25,,05/11/84
349.625,350,347.25,,05/10/84
351.375,352.25,348.75,,05/09/84
349.375,354.75,349.25,,05/08/84
343.75,348.5,343.75,,05/07/84
346.375,347.5,344,,05/04/84
347.25,348,334.75,,05/03/84
344.625,348,344,,05/02/84
341.625,342.75,338.5,,05/01/84
344.25,346.5,340,,04/30/1984
342.875,344.75,342,,04/27/1984
345.25,346,341.5,,04/26/1984
352.375,353,347.25,,04/25/1984
356.25,357.5,351.25,,04/24/1984
359,361.75,358.5,,04/23/1984
354.625,357.75,354.5,,04/19/1984
350.875,354.5,349.75,,04/18/1984
353.75,354,351,,04/17/1984
353.625,353.75,351.5,,04/16/1984
352.875,355,352.75,,04/13/1984
352.75,354.25,351.75,,04/12/84
357.75,358,352.5,,04/11/84
359.5,359.75,357,,04/10/84
360.25,361.25,360,,04/09/84
358.25,359.5,356.75,,04/06/84
360.25,360.5,357.75,,04/05/84
359.75,362.25,359.5,,04/04/84
358.75,359.25,356.75,,04/03/84
353.5,359,353.25,,04/02/84
349.75,353.5,349.5,,03/30/1984
352.625,353.25,350.25,,03/29/1984
353.75,354,352,,03/28/1984
357,357.25,354.5,,03/27/1984
354.75,356.75,354.25,,03/26/1984
354.5,354.75,351.75,,03/23/1984
351.25,354.75,350.75,,03/22/1984
349.75,352,346.5,,03/21/1984
350.125,350.25,345,,03/20/1984
348.875,351,348.25,,03/19/1984
350.875,351,348.5,,03/16/1984
347.875,349.25,346,,03/15/1984
344.75,348,344,,03/14/1984
345.25,346,343.75,,03/13/1984
343.625,345,342.5,,03/12/84
341.625,345.5,341.5,,03/09/84
339.875,340.75,338.25,,03/08/84
338.875,341,337.25,,03/07/84
336.375,340.75,336,,03/06/84
335.125,336.5,333.25,,03/05/84
333.375,334.75,333,,03/02/84
331.25,333,329.75,,03/01/84
323.375,331.25,323.25,,02/29/1984
325.25,326.25,323,,02/28/1984
323.875,324.75,323,,02/27/1984
324.875,326,323.5,,02/24/1984
324.125,326.25,322.75,,02/23/1984
320.375,326,320,,02/22/1984
318.375,319,316.75,,02/21/1984
317.875,320.75,316.75,,02/17/1984
319.5,319.75,318,,02/16/1984
317.625,319.5,317.25,,02/15/1984
319.375,320.25,316,,02/14/1984
323.375,323.75,318.75,,02/13/1984
327.125,327.25,324.5,,02/10/84
329.25,329.5,326,,02/09/84
329.625,330.5,328.75,,02/08/84
328.75,330.5,328.25,,02/07/84
328.25,330,327.25,,02/06/84
329.5,330.5,329,,02/03/84
332,332.5,330.5,,02/02/84
328.75,330.25,328.25,,02/01/84
328.75,329.75,327.75,,01/31/1984
330,330.25,326.5,,01/30/1984
331.5,332,328,,01/27/1984
331.125,331.5,326.75,,01/26/1984
335.25,336.5,332.5,,01/25/1984
334.5,334.5,334.5,,01/24/1984
324.25,324.75,322,,01/23/1984
325.75,326,323,,01/20/1984
330.75,331.25,326.5,,01/19/1984
330.625,330.75,326,,01/18/1984
327.625,329.75,327,,01/17/1984
328.5,329,325.75,,01/16/1984
335.625,335.75,334,,01/13/1984
334.75,336.75,334.25,,01/12/84
333,334.75,332.5,,01/11/84
334.25,334.75,332.75,,01/10/84
328.875,334.25,327,,01/09/84
333.125,333.5,330,,01/06/84
331.75,333.5,330.25,,01/05/84
328.375,330.75,327.75,,01/04/84
334.5,335,329.25,,01/03/84
337,338,336.5,,12/30/1983
340.125,341,337.5,,12/29/1983
343.125,343.5,340,,12/28/1983
344.5,345,342,,12/27/1983
343.25,343.5,342,,12/23/1983
338.375,341,338.25,,12/22/1983
336.875,337.75,336,,12/21/1983
341.25,341.5,333.5,,12/20/1983
329.75,337.5,329.5,,12/19/1983
326.25,327.75,324.75,,12/16/1983
325.625,327.5,324.5,,12/15/1983
325.625,326.5,323.5,,12/14/1983
327.5,328.25,325.5,,12/13/1983
332,332.5,328,,12/12/83
333.125,333.5,330,,12/09/83
333.625,335.75,333.5,,12/08/83
328.5,333.75,327.75,,12/07/83
331.75,332.75,328.5,,12/06/83
334.625,335,330,,12/05/83
340.125,340.25,336.25,,12/02/83
341.125,341.25,337.5,,12/01/83
344.125,345,340.25,,11/30/1983
342.25,343.5,341.25,,11/29/1983
343.25,344.5,341,,11/28/1983
337.25,340,337,,11/25/1983
334.5,336,333.25,,11/23/1983
344.375,345.5,336,,11/22/1983
345,345.5,342,,11/21/1983
350.625,351.25,346,,11/18/1983
351,352.5,346,,11/17/1983
355.875,356.5,348.25,,11/16/1983
357,359,356,,11/15/1983
356.25,356.5,352.5,,11/14/1983
359.25,360.5,355.5,,11/11/83
357.625,359.5,357.5,,11/10/83
356.25,360.75,356,,11/09/83
357.25,358.5,355.25,,11/08/83
354.25,358,352.75,,11/07/83
350.75,354.75,350.5,,11/04/83
348.375,351.5,347.75,,11/03/83
349.625,353,349,,11/02/83
346.75,347.5,345,,11/01/83
346.125,347.5,344.25,,10/31/1983
346.625,348.5,345.25,,10/28/1983
340.75,346.25,340.25,,10/27/1983
346.5,348,339.5,,10/26/1983
347,350,346.75,,10/25/1983
340.625,343.5,339.5,,10/24/1983
338.5,342.25,336.25,,10/21/1983
340.5,341.25,335.5,,10/20/1983
345,346.75,342.5,,10/19/1983
349.5,350,346.5,,10/18/1983
352.75,353.5,350.25,,10/17/1983
358.125,358.75,352.25,,10/14/1983
352.25,358,351.5,,10/13/1983
350.125,351.5,348.5,,10/12/83
346.75,351,346.5,,10/11/83
347.25,348.5,344,,10/10/83
352,353,349.25,,10/07/83
353.25,355.75,351,,10/06/83
345,351.5,343.5,,10/05/83
353.25,354,346.5,,10/04/83
352.25,353.75,349,,10/03/83
352.5,355,350.75,,09/30/1983
346.75,352,342,,09/29/1983
357.625,358.25,348,,09/28/1983
349.75,354.75,348.75,,09/27/1983
354,354.5,345.5,,09/26/1983
358.75,359.25,352.25,,09/23/1983
362.75,367,359.5,,09/22/1983
362.125,362.25,355,,09/21/1983
354.75,355,351,,09/20/1983
347,353.5,346.5,,09/19/1983
343,345.75,339.5,,09/16/1983
350.75,354.5,341.75,,09/15/1983
354.5,356,350.75,,09/14/1983
367.25,367.75,354,,09/13/1983
365.25,366,361.5,,09/12/83
367.75,370,366.5,,09/09/83
364.5,365,361.75,,09/08/83
364.875,366.25,363,,09/07/83
360.75,365,359,,09/06/83
354.5,358.25,353,,09/02/83
358.25,359,348,,09/01/83
348.75,356.5,347,,08/31/1983
354.5,354.75,346.75,,08/30/1983
359.375,361,354,,08/29/1983
352.75,361,352,,08/26/1983
368.75,369.5,355,,08/25/1983
363.75,365.75,359,,08/24/1983
371.5,372,365,,08/23/1983
361.75,362.75,361,,08/22/1983
346.25,353.25,345.75,,08/19/1983
355.25,356,347.5,,08/18/1983
363.5,364.5,355.75,,08/17/1983
374.75,376,359,,08/16/1983
362.25,367.75,361,,08/15/1983
358.25,363.5,355,,08/12/83
356.25,359,354,,08/11/83
347.75,355,347.5,,08/10/83
346.75,347.75,343.75,,08/09/83
350.5,354.5,342.25,,08/08/83
341.5,350.5,340.5,,08/05/83
343.75,345,338.5,,08/04/83
337,342.5,334,,08/03/83
335.5,337.5,333.5,,08/02/83
322.75,330.25,320.5,,08/01/83
322.5,323.5,319.5,,07/29/1983
323,324,320,,07/28/1983
318.25,320,314.75,,07/27/1983
325,325.5,316,,07/26/1983
320.25,323.75,318,,07/25/1983
324.75,327.5,321.5,,07/22/1983
331.875,333.75,315,,07/21/1983
338,341.5,336,,07/20/1983
329.5,336,327,,07/19/1983
327.25,329,323,,07/18/1983
331.25,333,327,,07/15/1983
327.75,330,326.25,,07/14/1983
332,333,323.75,,07/13/1983
334,335,331.75,,07/12/83
333.75,336,331,,07/11/83
325.75,330.5,324.5,,07/08/83
323.25,326.25,323,,07/07/83
320.25,323.5,320,,07/06/83
318.375,320,317.25,,07/05/83
318.875,320,317.5,,07/01/83
319.75,320.5,317.5,,06/30/1983
319.5,320,317.25,,06/29/1983
317.25,320,317,,06/28/1983
315.75,318.25,314.25,,06/27/1983
318,319.5,316.5,,06/24/1983
316.75,318.5,315,,06/23/1983
314.25,316,314,,06/22/1983
313.25,314.75,312,,06/21/1983
308.625,312.25,308,,06/20/1983
309.875,310.25,308,,06/17/1983
309.75,310,307.75,,06/16/1983
310.75,311,309,,06/15/1983
309.75,313.5,309.5,,06/14/1983
309.25,312.5,307.25,,06/13/1983
308.75,309.25,307.75,,06/10/83
307.75,309.75,307.5,,06/09/83
302.75,306,302.25,,06/08/83
304.625,305.25,303.5,,06/07/83
306.5,307,305.25,,06/06/83
307.125,307.5,305,,06/03/83
305,307,303.75,,06/02/83
304.125,305.5,302.25,,06/01/83
301.875,305,301.75,,05/31/1983
305.375,305.75,302,,05/27/1983
307.25,307.75,304.75,,05/26/1983
308.75,309.5,307,,05/25/1983
309.25,310.5,307.75,,05/24/1983
303.5,307,303.25,,05/23/1983
306.5,306.5,302,,05/20/1983
314.875,315.5,311,,05/19/1983
309,312.25,308.5,,05/18/1983
303.5,307.5,303.5,,05/17/1983
299.375,301.5,298.25,,05/16/1983
303,303,299,,05/13/1983
299.75,302,297.25,,05/12/83
311.25,311.5,304,,05/11/83
314.125,314.25,312.75,,05/10/83
316.25,316.5,314,,05/09/83
319.125,319.25,316,,05/06/83
318.25,319,317.25,,05/05/83
317,318.25,316,,05/04/83
316.75,319.25,316.75,,05/03/83
319,319,317,,05/02/83
317,318,316.25,,04/29/1983
314.625,316,314,,04/28/1983
315.75,317.5,314.5,,04/27/1983
311.625,314.25,310.75,,04/26/1983
313.625,313.75,311.5,,04/25/1983
311.75,315.25,311,,04/22/1983
304.875,307.25,304.25,,04/21/1983
309.875,310,305.25,,04/20/1983
311.25,312.25,309.5,,04/19/1983
311.125,312,308.25,,04/18/1983
311.75,313.5,310.25,,04/15/1983
316.625,317,311.25,,04/14/1983
313.25,315.75,313,,04/13/1983
313.625,314.25,311.75,,04/12/83
316.875,318.75,314,,04/11/83
312,314.75,311.5,,04/08/83
308.875,311.25,307.5,,04/07/83
312.375,312.75,308,,04/06/83
316,316.25,312.5,,04/05/83
315.75,317.25,315,,04/04/83
310.75,313,310.25,,03/31/1983
313.25,313.5,309.25,,03/30/1983
313,315.5,312.25,,03/29/1983
305.25,311.75,305,,03/28/1983
305.75,306,303.75,,03/25/1983
308.25,308.5,303.5,,03/24/1983
309.5,310.5,306,,03/23/1983
292.25,292.25,289,,03/22/1983
287.875,291.5,287.5,,03/21/1983
285.875,287.5,285.25,,03/18/1983
285.125,288,284,,03/17/1983
277.25,284.75,277.25,,03/16/1983
277.75,278.75,276.75,,03/15/1983
274.875,277.75,273.5,,03/14/1983
274.375,275.25,273,,03/11/83
280.125,280.25,275,,03/10/83
277.375,279,276,,03/09/83
278.25,278.5,276,,03/08/83
282.125,282.25,279,,03/07/83
279,281,278.5,,03/04/83
278.375,280.5,277.75,,03/03/83
276,278,275.25,,03/02/83
274.375,275.25,273.25,,03/01/83
271.5,274.25,269.5,,02/28/1983
279.375,279.75,277.5,,02/25/1983
278.25,280.5,278,,02/24/1983
273.75,278,273.5,,02/23/1983
276.875,279,275,,02/22/1983
278.75,279,275.5,,02/18/1983
275.375,278.25,274.75,,02/17/1983
278.25,278.5,274.5,,02/16/1983
280.5,280.75,277.5,,02/15/1983
275.75,280,274.5,,02/14/1983
274.75,275,273.5,,02/11/83
269.625,277.75,269.25,,02/10/83
264.625,268,264.25,,02/09/83
266.375,266.75,264.5,,02/08/83
267.875,268.25,264.75,,02/07/83
268.375,269.25,267.75,,02/04/83
268,269.5,267.25,,02/03/83
268.875,270.75,267.25,,02/02/83
269.25,270.5,268,,02/01/83
263.375,268.5,263.25,,01/31/1983
264.875,265,263,,01/28/1983
265.25,266.5,264.5,,01/27/1983
262,264,261.25,,01/26/1983
260.875,262.5,259.25,,01/25/1983
255.75,261.75,255.5,,01/24/1983
254.75,258.75,254.5,,01/21/1983
255.5,256.75,254.75,,01/20/1983
254.75,257.75,254.25,,01/19/1983
255.25,256.25,253.5,,01/18/1983
257.875,258.75,254.75,,01/17/1983
252.625,257.25,252,,01/14/1983
254.25,255.5,253.25,,01/13/1983
251.125,256.25,250.75,,01/12/83
249.875,251.25,249.75,,01/11/83
248.75,251.75,248.5,,01/10/83
246.75,249.5,246.5,,01/07/83
243.625,245.5,243.5,,01/06/83
243.125,245.5,242.25,,01/05/83
243.875,244,242.25,,01/04/83
244.625,244.75,243.5,,01/03/83
244.875,245.25,244.5,,12/30/1982
246.25,246.5,244.5,,12/29/1982
245.375,247,244.5,,12/28/1982
243.25,245.25,242.25,,12/27/1982
242.125,242.5,241.5,,12/23/1982
241.875,242,241.25,,12/22/1982
242.125,242.25,241.5,,12/21/1982
235.875,237.5,229,,12/20/1982
233.75,235,233.5,,12/17/1982
233.5,233.5,232.75,,12/16/1982
234.5,235,232.5,,12/15/1982
235.625,235.75,233,,12/14/1982
233.875,235,233.5,,12/13/1982
235.125,235.5,233.5,,12/10/82
234.75,236.75,232.25,,12/09/82
235.75,236.25,233,,12/08/82
235.25,239,233.75,,12/07/82
232.75,233.75,231,,12/06/82
232,232.5,230.5,,12/03/82
232.875,233.5,230,,12/02/82
234.75,235,231.5,,12/01/82
236.25,237,235,,11/30/1982
239.125,239.75,234.25,,11/29/1982
239.75,239.75,238,,11/26/1982
239.25,240,238.75,,11/24/1982
238.75,239,237,,11/23/1982
240.25,240.5,237.5,,11/22/1982
240,241.25,238.75,,11/19/1982
235.125,237.5,234.25,,11/18/1982
236.75,237.75,234.5,,11/17/1982
233.25,236,232.5,,11/16/1982
234.25,234.5,232.25,,11/15/1982
237.375,237.5,234.75,,11/12/82
233.625,238.5,233.25,,11/11/82
234.375,235.25,231.25,,11/10/82
232.625,233,229.25,,11/09/82
228.5,235.5,227.75,,11/08/82
222.375,232,221.5,,11/05/82
220.625,222.75,220.5,,11/04/82
220.75,221.75,219,,11/03/82
217.125,218.75,216.5,,11/01/82
217.125,217.75,215,,10/29/1982
218,219.75,217.5,,10/28/1982
216.125,217.25,215.5,,10/27/1982
215.125,216.5,214.5,,10/26/1982
215.5,216,214,,10/25/1982
218.5,219,217.25,,10/22/1982
222.75,223,220,,10/21/1982
222.25,223.5,221.75,,10/20/1982
222,223.25,220.75,,10/19/1982
220.125,222.25,219.75,,10/18/1982
221.875,224,220.25,,10/15/1982
223.875,227.5,222.25,,10/14/1982
220.25,225.5,219.5,,10/13/1982
224.25,224.5,221.5,,10/12/82
223.25,226,222.25,,10/11/82
223.25,224.5,221.25,,10/08/82
221.75,224,221.5,,10/07/82
220,220.75,219,,10/06/82
218.5,219.25,217.75,,10/05/82
218.25,219.5,217.25,,10/04/82
221.25,222,220,,10/01/82
223.375,224,222,,09/30/1982
223.75,224.5,222,,09/29/1982
227.625,228,224.25,,09/28/1982
226.25,229,225.75,,09/27/1982
222.5,226,221.5,,09/24/1982
218.25,225,217.5,,09/23/1982
221.875,222,219.25,,09/22/1982
229.375,230.75,228,,09/21/1982
223.875,229.5,222.5,,09/20/1982
223.125,226.75,221.5,,09/17/1982
225.125,225.5,222.25,,09/16/1982
223.5,225.75,223.25,,09/15/1982
219.625,223.5,219.25,,09/14/1982
214.75,219.75,214.5,,09/13/1982
212.75,215.75,212.5,,09/10/82
217.25,217.75,213.75,,09/09/82
221.25,221.75,218.25,,09/08/82
227,227.5,222.5,,09/07/82
231.125,231.25,228,,09/03/82
228,229.75,227.5,,09/02/82
226.25,228.5,225.25,,09/01/82
227.25,228,225.75,,08/31/1982
227.25,227.5,225.5,,08/30/1982
229.25,230,227.5,,08/27/1982
235.75,236,229.75,,08/26/1982
230.625,234.75,229.25,,08/25/1982
231.25,231.5,229,,08/24/1982
225.75,231.75,225.5,,08/23/1982
225,227,224.75,,08/20/1982
223.75,225.25,222.75,,08/19/1982
226,228,223.5,,08/18/1982
222.25,222.75,218.75,,08/17/1982
228.75,229,221.75,,08/16/1982
226.25,228,225.5,,08/13/1982
226.375,226.75,225.75,,08/12/82
236.625,237.5,235.5,,08/11/82
239.875,240.5,236.5,,08/10/82
239.375,240,238.25,,08/09/82
244.625,244.75,242,,08/06/82
247.75,247.75,245.25,,08/05/82
247.875,250.5,247.75,,08/04/82
247,249.75,247,,08/03/82
247.125,247.75,246,,08/02/82
247.5,248.75,245.75,,07/30/1982
243.375,247,241.75,,07/29/1982
249.875,250,246.5,,07/28/1982
251.625,253.5,250.75,,07/27/1982
255.125,255.25,252.25,,07/26/1982
259.75,260,256.5,,07/23/1982
260.25,260.25,258,,07/22/1982
270,270,266,,07/21/1982
269.5,269.75,267.5,,07/20/1982
273.25,273.5,268.5,,07/19/1982
271.625,274,271,,07/16/1982
269.5,271.75,269,,07/15/1982
266.625,269,266.5,,07/14/1982
264.875,267,264,,07/13/1982
264.875,265,263.5,,07/12/82
265.125,265.75,263.25,,07/09/82
263.375,264.25,262.5,,07/08/82
261,263.25,260.25,,07/07/82
263.875,264,260.5,,07/06/82
265.875,266,263.75,,07/02/82
265.5,266,264.25,,07/01/82
266.625,267.75,265.5,,06/30/1982
268.625,269.5,267.25,,06/29/1982
270.25,270.5,268.5,,06/28/1982
272.5,273,271.25,,06/25/1982
275.375,275.75,272.75,,06/24/1982
275.25,275.5,273.5,,06/23/1982
274.625,275.5,273.5,,06/22/1982
272.875,274,272,,06/21/1982
275.125,275.25,273,,06/18/1982
273.125,275.25,272.25,,06/17/1982
275.125,276,274,,06/16/1982
274,275.25,273.75,,06/15/1982
275.625,276.5,274,,06/14/1982
277,278,276.25,,06/11/82
274.125,276.5,274,,06/10/82
273.125,275.25,272.75,,06/09/82
273.75,275.25,273,,06/08/82
270.75,274.5,270.25,,06/07/82
271.125,272.5,269.75,,06/04/82
271.875,273.5,271.5,,06/03/82
270.75,272,269.25,,06/02/82
274.625,274.75,269,,06/01/82
275.875,276,274.5,,05/28/1982
277.125,277.25,275.25,,05/27/1982
276.25,277.25,275.5,,05/26/1982
278.875,279.5,275.25,,05/25/1982
280.625,281,279,,05/24/1982
280.875,283.5,280.25,,05/21/1982
279.5,281.75,279.25,,05/20/1982
269.625,270.25,268.75,,05/19/1982
269.5,269.5,267.5,,05/18/1982
269.875,270.5,268,,05/17/1982
270.75,271,268.75,,05/14/1982
270.375,270.5,268.75,,05/13/1982
272.25,272.5,270.25,,05/12/82
272.375,272.5,271.5,,05/11/82
271.875,272,270.25,,05/10/82
273,273.5,271.25,,05/07/82
272.375,272.75,270.5,,05/06/82
271,274,271,,05/05/82
272.875,273,270.5,,05/04/82
277.125,277.25,273,,05/03/82
276.625,280.5,276,,04/30/1982
274.375,275.75,274,,04/29/1982
276.625,277,275,,04/28/1982
277.875,278,276.25,,04/27/1982
278.75,279.5,277.75,,04/26/1982
278.625,279,277.75,,04/23/1982
277.75,278,276.75,,04/22/1982
280.375,280.75,278.5,,04/21/1982
279.375,280.5,279.25,,04/20/1982
279.875,280.25,277.5,,04/19/1982
280,281,279.5,,04/16/1982
279.875,281,279.5,,04/15/1982
282.125,282.25,279.5,,04/14/1982
281.5,283.25,280.25,,04/13/1982
279.625,280.25,278.5,,04/12/82
279.625,282.75,279.5,,04/08/82
279.25,280.25,278.25,,04/07/82
279,281.75,278.75,,04/06/82
277.5,279.75,276.75,,04/05/82
274.625,276.5,274.25,,04/02/82
274.875,275.25,274.25,,04/01/82
273.875,274.75,273.5,,03/31/1982
274.25,275.5,273.5,,03/30/1982
271.25,274.75,270.75,,03/29/1982
270.625,272.25,270.25,,03/26/1982
271.625,273,271,,03/25/1982
270.125,272.5,269.5,,03/24/1982
272.625,272.75,270.25,,03/23/1982
263.75,264,262.5,,03/22/1982
261,262.5,259.5,,03/19/1982
262.75,263,260.75,,03/18/1982
258.125,259.75,258,,03/17/1982
258.5,260,257.25,,03/16/1982
255,258,254.5,,03/15/1982
257.375,257.5,255.25,,03/12/82
256.625,260,256,,03/11/82
256,256.75,255.25,,03/10/82
257.375,258,255,,03/09/82
259,259,255.75,,03/08/82
260.125,260.5,258.75,,03/05/82
258.375,259.25,257.75,,03/04/82
258.25,260,257.5,,03/03/82
257.375,257.75,255.5,,03/02/82
257.25,258.25,256,,03/01/82
256.125,257.75,255.25,,02/26/1982
259.25,259.75,256.5,,02/25/1982
261.875,262.5,260.25,,02/24/1982
262.5,262.75,261,,02/23/1982
264.875,265,263,,02/22/1982
265.125,265.25,263.25,,02/19/1982
267.25,267.5,266.25,,02/18/1982
269,269.25,266,,02/17/1982
268.75,269,266.5,,02/16/1982
270.75,271.25,269,,02/12/82
272.375,273,271,,02/11/82
270.375,271.5,269.75,,02/10/82
270.625,271.25,269,,02/09/82
272.75,273,270.75,,02/08/82
274.125,274.5,273,,02/05/82
274.625,275.75,274.25,,02/04/82
275.5,275.75,274,,02/03/82
276.625,276.75,275.5,,02/02/82
273.625,279.5,273,,02/01/82
273.125,275,273,,01/29/1982
273.75,275,272.5,,01/28/1982
272.625,275.5,271.75,,01/27/1982
272.375,273,271.25,,01/26/1982
271.375,271.5,270.5,,01/25/1982
271.875,277.5,271.25,,01/22/1982
271.125,272.75,270.5,,01/21/1982
269.875,271,268,,01/20/1982
271,271.5,269.25,,01/19/1982
272.125,273.75,271.5,,01/18/1982
271.625,273.5,271.25,,01/15/1982
271.875,272.25,270.75,,01/14/1982
272.375,273,270.5,,01/13/1982
271.625,272,270,,01/12/82
275.375,277,272.5,,01/11/82
276.75,277,274.5,,01/08/82
275.75,277.25,275,,01/07/82
275.25,276.75,274,,01/06/82
271.625,273,270.5,,01/05/82
273,273.5,271,,01/04/82
271.75,272.75,270.25,,12/31/1981
271.125,271.5,269,,12/30/1981
272,273,269,,12/29/1981
269.5,276,269,,12/28/1981
266.75,268.75,266,,12/24/1981
263.75,265,263,,12/23/1981
265.625,266.5,264.25,,12/22/1981
249.25,252,248.25,,12/21/1981
253.25,253.5,248.5,,12/18/1981
249.75,254,249.5,,12/17/1981
243.625,250,236,,12/16/1981
249.125,249.25,244.5,,12/15/1981
252.25,253,246.5,,12/14/1981
252.5,254.5,251.5,,12/11/81
255,256,249.5,,12/10/81
255.75,256.75,252,,12/09/81
257.5,260.5,254.25,,12/08/81
265.5,265.75,258.25,,12/07/81
266.75,268.5,265.25,,12/04/81
264.5,266.25,263.75,,12/03/81
266.5,267.75,264.5,,12/02/81
261.375,268,260,,12/01/81
264.5,265,261,,11/30/1981
266.25,266.5,262.5,,11/27/1981
267,268,265.5,,11/25/1981
272.125,272.75,265.75,,11/24/1981
275.125,275.25,272,,11/23/1981
276.5,277.25,275,,11/20/1981
273.375,275,273.25,,11/19/1981
274.125,276.75,273,,11/18/1981
276.375,277,274,,11/17/1981
277.25,277.75,275.5,,11/16/1981
282.875,283.25,278.25,,11/13/1981
280.875,283,280.25,,11/12/81
280.375,281.5,279.5,,11/11/81
283.125,283.25,280.5,,11/10/81
284.125,286,283.25,,11/09/81
286.25,286.5,284,,11/06/81
286.5,287.5,286.25,,11/05/81
287.625,288.25,286.5,,11/04/81
288.5,288.75,287.5,,11/03/81
288,290.5,287.75,,11/02/81
289.25,289.5,287.5,,10/30/1981
288.625,289.5,287.5,,10/29/1981
286,288,285.25,,10/28/1981
285.5,286.5,285,,10/27/1981
285.75,286.5,285,,10/26/1981
286.75,288,285.75,,10/23/1981
289.5,289.75,287,,10/22/1981
286.75,290.25,286.5,,10/21/1981
291.375,291.75,288,,10/20/1981
289,292,288.5,,10/19/1981
292.75,293,290.5,,10/16/1981
296.375,296.75,293.5,,10/15/1981
298.75,299.5,296.5,,10/14/1981
295.75,298.5,293.75,,10/13/1981
290.5,295.75,289.75,,10/12/81
291.875,292.25,290.5,,10/09/81
293.375,293.75,291.5,,10/08/81
296.75,297.5,294.25,,10/07/81
294.125,298.5,292.5,,10/06/81
291.875,295.5,290.75,,10/05/81
287.25,289.25,286.75,,10/02/81
289.375,290,286,,10/01/81
288.25,289.25,287,,09/30/1981
286.75,288.5,286.5,,09/29/1981
285.25,288,283.25,,09/28/1981
289.875,290.5,286.75,,09/25/1981
288,290.75,287.25,,09/24/1981
290.25,290.5,288.75,,09/23/1981
290.5,292,289.5,,09/22/1981
275.375,275.5,272,,09/21/1981
277.75,278,274.75,,09/18/1981
277.5,279.25,275.25,,09/17/1981
279.25,280.5,277.5,,09/16/1981
278.5,279.5,276,,09/15/1981
275.625,280.75,275.25,,09/14/1981
279.5,279.75,276.5,,09/11/81
283.75,284,279.25,,09/10/81
284.75,285.75,281,,09/09/81
289.75,290,283,,09/08/81
296.875,297.25,291.25,,09/04/81
295.25,297.5,294.25,,09/03/81
292.5,295.25,292,,09/02/81
290.875,295,290.25,,09/01/81
294.25,295.5,288.5,,08/31/1981
290.5,294.25,290,,08/28/1981
293,293,288,,08/27/1981
293,294.75,291.75,,08/26/1981
295,298,290.5,,08/25/1981
302.5,303,296,,08/24/1981
308.5,309.5,303.5,,08/21/1981
312.25,313,309.5,,08/20/1981
309,312.25,307.25,,08/19/1981
316.25,317,309,,08/18/1981
312.25,314,311,,08/17/1981
311.75,312.25,307.25,,08/14/1981
310.25,311,310.25,,08/13/1981
321.375,322.25,320,,08/12/81
321.25,321.5,318.5,,08/11/81
321.75,322.5,316.75,,08/10/81
332.625,334.75,326.25,,08/07/81
330.25,330.75,327.25,,08/06/81
331.875,334.75,327.5,,08/05/81
334.625,335.25,332.25,,08/04/81
335.75,336,333.5,,08/03/81
337.375,340.25,336.25,,07/31/1981
337.375,340.5,335.25,,07/30/1981
338.875,339.5,336.5,,07/29/1981
336.25,341.25,335,,07/28/1981
341.625,342,337,,07/27/1981
342.75,344.5,341.25,,07/24/1981
340.5,344.75,340,,07/23/1981
334.5,337.5,333.5,,07/22/1981
331.75,333,326,,07/21/1981
338,339,332.25,,07/20/1981
343,345.25,340,,07/17/1981
345.5,346,340,,07/16/1981
345.5,346,342.5,,07/15/1981
353,354,347.5,,07/14/1981
354,355.5,351,,07/13/1981
343.25,347,342.5,,07/10/81
345.75,346,341,,07/09/81
345.25,348,341.75,,07/08/81
346.5,347.5,341.5,,07/07/81
333.375,344.25,332.75,,07/06/81
